Source,Target,weight
9169,8545,180.0
9169,8546,396.0
9169,8548,215.0
9169,8550,396.0
9169,8551,313.0
9169,8552,396.0
9169,8553,310.0
9169,8554,124.0
9169,8555,300.0
9169,8556,248.0
9169,8557,258.0
9169,8558,108.0
9169,8559,228.0
9169,8560,405.0
9169,8561,108.0
9169,8564,248.0
9169,8565,698.3333
9169,8567,404.0
9169,8568,335.0
9169,8569,150.0
9169,8570,258.0
9169,8571,232.0
9169,8572,384.0
9169,8573,547.0
9169,8574,120.0
9169,8575,382.0
9169,8576,232.0
9169,8577,382.0
9169,8578,581.6667
9169,8579,224.0
9169,8580,142.0
9169,8581,274.0
9169,8583,274.0
9169,8584,245.0
9169,8585,108.0
9169,8586,382.0
9169,8587,304.0
9169,8588,328.0
9169,8589,451.0
9169,8590,331.0
9169,8591,230.0
9169,8593,240.0
9169,8596,502.0
9169,8597,160.0
9169,8598,502.0
9169,8607,396.0
9169,8619,250.0
9169,8641,780.0
9169,8694,416.0
9169,8701,270.0
9169,8702,475.0
9169,8766,792.0
9169,8900,792.0
9169,9072,1037.5
9169,9103,325.0
9169,9113,238.66666
9169,9116,108.0
9169,9117,175.0
9169,9118,150.0
9169,9122,244.0
9169,9124,150.0
9169,9141,300.0
9170,8216,160.0
9170,8641,500.0
9170,8802,805.0
9170,8804,350.0
9170,8805,310.0
9170,8806,480.0
9170,8807,794.0
9170,8808,150.0
9170,8809,584.0
9170,8810,635.0
9170,8811,810.0
9170,8812,660.0
9170,8814,460.0
9170,8816,420.0
9170,8817,620.0
9170,8818,150.0
9170,8819,393.0
9170,8820,1232.0
9170,8821,360.0
9170,8822,500.0
9170,8823,160.0
9170,8825,475.0
9170,8827,734.0
9170,8828,634.0
9170,8829,748.0
9170,8836,807.0
9170,9169,396.0
9171,8216,160.0
9171,8641,128.0
9171,8723,150.0
9171,8766,150.0
9171,8802,552.0
9171,8805,124.0
9171,8806,252.0
9171,8807,312.0
9171,8808,124.0
9171,8809,128.0
9171,8810,200.0
9171,8811,162.0
9171,8812,474.0
9171,8814,736.0
9171,8816,985.5
9171,8820,628.0
9171,8821,124.0
9171,8822,248.0
9171,8823,124.0
9171,8825,128.0
9171,8827,973.0
9171,8828,248.0
9171,8829,672.0
9172,8872,120.0
9172,8877,120.0
9172,8887,240.0
9172,8892,120.0
9172,8900,120.0
9172,8906,256.0
9172,8931,135.0
9172,8945,120.0
9172,8956,240.0
9172,8964,593.6
9172,8968,128.0
9172,8973,120.0
9172,8984,120.0
9172,9004,256.0
9172,9008,240.0
9172,9039,120.0
9172,9048,128.0
9172,9066,240.0
9173,8945,120.0
9173,8956,240.0
9173,8964,360.0
9173,9007,124.0
9173,9039,240.0
9173,9055,120.0
9173,9068,124.0
9174,8900,120.0
9174,8956,240.0
9174,8964,480.0
9174,9066,240.0
9175,8945,120.0
9175,8964,240.0
9175,9039,240.0
9175,9055,120.0
9176,8931,150.0
9176,9039,240.0
9177,8885,120.0
9177,8931,135.0
9177,8945,120.0
9177,8956,240.0
9177,8964,480.0
9177,9039,360.0
9177,9055,120.0
9178,8961,40.0
9178,9039,40.0
9179,8931,150.0
9179,8945,120.0
9179,8956,240.0
9179,8964,480.0
9179,9007,244.0
9179,9039,360.0
9179,9055,120.0
9179,9067,120.0
9180,9039,240.0
9180,9055,120.0
9181,8945,120.0
9181,9039,360.0
9181,9055,120.0
9182,8931,135.0
9182,8945,120.0
9182,8956,240.0
9182,8964,360.0
9182,9007,120.0
9182,9039,360.0
9182,9055,120.0
9182,9067,120.0
9183,8945,120.0
9183,8964,360.0
9183,9039,120.0
9183,9055,120.0
9183,9067,120.0
9184,9039,240.0
9184,9055,120.0
9185,8956,240.0
9185,9039,240.0
9186,8956,240.0
9186,9039,240.0
9187,8786,120.0
9188,8769,120.0
9188,8799,140.0
9189,7180,150.0
9189,7346,150.0
9189,7351,368.0
9189,7355,137.0
9189,7356,137.0
9189,7358,360.0
9189,7360,377.0
9189,7362,120.0
9189,7363,360.0
9189,7408,137.0
9189,7419,137.0
9189,7420,120.0
9189,7421,478.0
9189,7437,137.0
9189,7445,160.0
9189,7448,377.0
9189,7454,160.0
9189,7461,137.0
9189,7501,124.0
9189,7642,310.0
9189,7645,460.0
9189,7647,460.0
9189,7659,137.0
9189,7690,150.0
9189,7723,150.0
9189,7729,124.0
9189,7732,137.0
9189,7736,257.0
9189,7741,150.0
9189,7744,137.0
9189,7745,137.0
9189,7751,137.0
9189,7757,137.0
9189,7759,137.0
9189,7763,124.0
9189,7778,124.0
9189,7785,137.0
9189,7787,124.0
9189,7794,360.0
9189,7805,137.0
9189,7816,310.0
9189,7821,160.0
9189,7832,160.0
9189,7840,137.0
9189,7842,137.0
9189,7846,150.0
9189,7848,437.0
9189,7855,124.0
9189,7856,124.0
9189,7870,137.0
9189,7872,244.0
9189,7874,137.0
9189,7882,120.0
9189,7884,150.0
9189,7894,240.0
9189,7897,124.0
9189,7903,137.0
9189,7905,124.0
9189,7929,310.0
9189,7937,160.0
9189,7938,320.0
9189,7954,137.0
9189,9141,452.0
9189,9297,160.0
9190,8816,380.0
9190,8828,124.0
9190,8829,128.0
9191,8659,120.0
9191,8816,1339.3333
9191,8820,124.0
9191,8827,128.0
9191,8829,248.0
9191,9171,668.0
9191,9190,256.0
9192,8736,240.0
9192,8739,120.0
9192,8742,120.0
9192,8745,240.0
9193,7406,760.0
9193,7408,950.0
9193,7413,510.0
9193,7419,958.0
9193,7428,200.0
9193,7445,310.0
9193,7689,267.0
9193,7857,278.0
9193,7937,284.0
9193,8138,240.0
9193,8143,390.0
9193,8170,150.0
9193,8172,120.0
9193,8586,160.0
9193,8592,416.0
9193,8594,160.0
9193,8839,240.0
9193,9169,313.0
9194,8872,120.0
9195,7323,160.0
9195,7327,144.0
9195,7337,160.0
9195,7351,1000.0
9195,7421,1145.0
9195,7448,1113.0
9195,7547,304.6667
9195,7561,120.0
9195,7562,320.0
9195,7568,248.0
9195,7570,120.0
9195,7574,360.0
9195,7575,638.3334
9195,7577,240.0
9195,7579,380.0
9195,7582,140.0
9195,7600,160.0
9195,7613,120.0
9195,7614,120.0
9195,7615,240.0
9195,7619,144.0
9195,7624,581.6667
9195,7625,120.0
9195,7626,445.0
9195,7628,327.6667
9195,7637,240.0
9195,7640,128.0
9195,7674,642.5
9195,7685,1240.0
9195,7686,40.0
9195,7689,150.0
9195,7693,248.0
9195,7694,242.66666
9195,7696,120.0
9195,7698,579.0
9195,7700,213.33334
9195,7706,1360.0
9195,7709,240.0
9195,7710,120.0
9195,7712,1270.0
9195,7713,240.0
9195,7715,240.0
9195,7716,240.0
9195,7717,360.0
9195,7794,430.0
9195,7925,870.0
9195,7937,320.0
9195,8138,300.0
9195,8174,450.0
9195,8176,1139.0
9195,8178,150.0
9195,8197,150.0
9195,8601,533.5
9195,8649,128.0
9195,8723,500.0
9195,8806,792.0
9195,9072,645.0
9195,9119,150.0
9195,9130,150.0
9195,9606,40.0
9196,8290,128.0
9196,8313,256.0
9196,9134,256.0
9197,8799,240.0
9198,8864,240.0
9198,8894,120.0
9198,8900,120.0
9198,8956,240.0
9198,9007,120.0
9198,9067,120.0
9199,8894,120.0
9199,9007,120.0
9200,8887,240.0
9200,8964,900.0
9200,8973,274.0
9200,9024,120.0
9200,9039,144.66667
9200,9066,240.0
9201,7292,252.0
9201,7419,720.0
9201,8855,160.0
9201,8877,160.0
9201,8909,320.0
9201,8964,124.0
9201,9008,248.0
9201,9024,630.0
9202,8931,120.0
9202,8945,120.0
9202,8956,240.0
9202,8964,360.0
9202,9007,120.0
9202,9039,360.0
9202,9055,120.0
9202,9067,120.0
9203,7171,124.0
9203,8071,248.0
9203,8098,428.0
9203,8769,310.0
9203,9766,40.0
9203,10321,40.0
9204,8070,240.0
9204,8078,120.0
9204,8079,120.0
9204,8080,120.0
9204,8081,120.0
9204,8082,120.0
9204,8087,120.0
9204,8088,120.0
9204,8089,120.0
9204,8090,120.0
9204,8091,120.0
9204,8092,120.0
9204,8093,120.0
9204,8094,80.0
9204,8095,120.0
9204,8096,120.0
9204,8097,120.0
9204,8099,250.0
9204,8100,1105.0
9204,8218,590.0
9204,8401,215.0
9204,8871,1811.0
9204,8992,250.0
9205,8074,128.0
9205,8201,128.0
9205,8769,128.0
9206,8072,120.0
9207,7358,160.0
9207,7363,160.0
9207,7690,215.0
9207,7882,150.0
9207,7937,160.0
9207,8176,150.0
9207,8531,150.0
9207,8532,120.0
9207,8534,528.0
9207,8535,566.0
9207,8536,150.0
9207,8542,370.0
9207,8543,310.0
9207,8544,260.0
9207,8546,424.0
9207,8552,274.0
9207,8553,150.0
9207,8554,120.0
9207,8555,395.0
9207,8556,160.0
9207,8557,268.0
9207,8565,497.5
9207,8572,120.0
9207,8573,320.0
9207,8581,240.0
9207,8583,360.0
9207,8585,120.0
9207,8586,630.0
9207,8588,258.0
9207,8591,300.0
9207,8592,180.0
9207,8594,144.0
9207,8641,160.0
9207,8694,215.0
9207,8802,300.0
9207,8833,428.0
9207,8834,150.0
9207,9072,215.0
9207,9117,150.0
9207,9169,461.3333
9208,8662,120.0
9209,8701,350.0
9209,8702,350.0
9210,9007,244.0
9210,9055,120.0
9210,9067,120.0
9211,8216,270.0
9211,8641,150.0
9211,8802,1217.0
9211,8805,270.0
9211,8807,150.0
9211,8808,150.0
9211,8811,438.0
9211,8812,576.0
9211,8814,898.0
9211,8816,128.0
9211,8820,248.0
9211,8822,310.0
9211,8827,576.0
9211,8828,120.0
9211,8829,550.0
9211,8833,614.0
9211,8834,200.0
9211,8836,760.0
9212,9095,40.0
9213,8894,120.0
9213,8956,240.0
9213,9007,120.0
9213,9039,120.0
9213,9055,120.0
9213,9067,120.0
9214,8871,40.0
9215,8872,120.0
9215,8946,256.0
9215,8964,360.0
9215,9039,240.0
9215,9048,256.0
9215,9055,120.0
9215,9067,128.0
9215,9068,256.0
9216,8275,510.0
9216,8277,120.0
9216,8279,124.0
9216,8281,150.0
9216,8283,137.0
9216,8285,124.0
9216,8766,310.0
9217,7351,137.0
9217,7358,380.0
9217,7360,150.0
9217,7361,160.0
9217,7362,330.0
9217,7363,310.0
9217,7365,360.0
9217,7367,310.0
9217,7368,225.0
9217,7369,160.0
9217,7370,124.0
9217,7406,375.0
9217,7408,364.0
9217,7411,150.0
9217,7419,674.0
9217,7425,160.0
9217,7430,128.0
9217,7436,200.0
9217,7448,160.0
9217,7468,160.0
9217,7645,240.0
9217,7795,150.0
9217,7882,160.0
9217,7894,800.0
9217,7901,360.0
9217,7903,422.66666
9217,7905,578.3
9217,7925,300.0
9217,8494,250.0
9217,9189,160.0
9218,8325,702.0
9218,8341,718.0
9218,8349,120.0
9218,8382,120.0
9218,10373,40.0
9219,8622,120.0
9220,8100,120.0
9220,8102,120.0
9220,8120,120.0
9221,8665,197.0
9221,8802,248.0
9221,8814,372.0
9221,8816,128.0
9221,8827,1009.0
9221,8829,839.0
9221,9211,124.0
9222,8868,40.0
9223,8856,120.0
9223,8868,120.0
9223,8871,360.0
9223,8894,120.0
9223,8910,120.0
9223,8989,280.0
9223,9007,244.0
9223,9067,120.0
9224,8894,120.0
9224,9007,120.0
9224,9067,120.0
9225,8868,80.0
9225,8871,360.0
9225,8894,120.0
9225,8910,120.0
9225,8989,120.0
9225,9007,120.0
9225,9067,120.0
9226,8868,80.0
9226,8871,240.0
9226,8894,120.0
9226,8910,120.0
9226,8989,160.0
9226,9007,120.0
9227,7323,124.0
9227,7358,250.0
9227,7542,244.0
9227,7547,730.4667
9227,7560,120.0
9227,7575,240.0
9227,7600,252.0
9227,7605,128.0
9227,7623,120.0
9227,7624,120.0
9227,9621,120.0
9229,9228,12.0
9230,8211,120.0
9230,8212,160.0
9230,8216,280.0
9230,8217,160.0
9230,8641,124.0
9230,8723,982.0
9230,8802,320.0
9230,8805,240.0
9230,8806,785.0
9230,8807,614.0
9230,8808,310.0
9230,8810,640.0
9230,8811,280.0
9230,8812,576.0
9230,8814,1105.0
9230,8816,918.0
9230,8817,536.0
9230,8818,406.0
9230,8819,656.0
9230,8820,576.0
9230,8825,520.0
9230,8826,280.0
9230,8827,820.0
9230,8828,320.0
9230,8829,1195.0
9230,8833,598.0
9230,8834,1093.0
9230,8835,874.0
9230,8836,150.0
9230,9072,160.0
9230,9137,480.0
9230,9170,360.0
9230,9171,124.0
9230,9211,300.0
9231,8802,438.0
9231,8805,256.0
9231,8806,420.0
9231,8807,150.0
9231,8808,150.0
9231,8810,600.0
9231,8814,150.0
9231,8816,288.0
9231,8817,350.0
9231,8819,256.0
9231,8827,300.0
9231,8829,450.0
9231,8834,500.0
9231,8835,150.0
9232,8802,256.0
9232,8806,256.0
9232,8810,248.0
9232,8814,124.0
9232,8816,128.0
9232,8836,124.0
9232,9170,124.0
9233,8565,244.0
9233,8583,120.0
9233,8585,120.0
9233,8591,200.0
9233,8592,150.0
9233,8598,120.0
9233,9117,150.0
9233,9169,238.0
9233,9207,120.0
9234,8855,220.0
9234,8887,240.0
9234,8945,120.0
9234,8946,220.0
9234,8964,598.0
9234,8973,238.0
9234,9007,128.0
9234,9008,240.0
9234,9039,120.0
9234,9066,240.0
9234,9068,238.0
9235,8887,240.0
9235,8900,120.0
9235,8945,120.0
9235,8956,248.0
9235,8964,585.0
9235,8984,120.0
9235,9007,120.0
9235,9039,360.0
9235,9066,240.0
9236,8872,120.0
9237,8956,240.0
9237,8964,360.0
9237,9066,240.0
9238,8931,120.0
9238,8964,368.0
9238,9066,240.0
9239,9039,120.0
9240,7358,124.0
9240,7882,137.0
9240,8176,150.0
9240,8531,120.0
9240,8535,150.0
9240,8565,122.0
9240,8568,120.0
9240,8577,160.0
9240,8586,240.0
9240,8588,150.0
9240,8591,300.0
9240,8592,158.0
9240,8594,160.0
9240,9117,258.0
9240,9169,382.0
9241,7578,235.0
9241,7674,488.0
9241,7678,124.0
9241,7686,200.0
9241,7794,295.0
9241,7937,150.0
9241,8138,128.0
9241,8176,616.0
9241,9125,120.0
9241,9130,355.0
9241,9195,240.0
9242,8216,320.0
9242,8641,650.0
9242,8766,460.0
9242,8802,784.0
9242,8804,288.0
9242,8805,160.0
9242,8806,779.3333
9242,8807,558.0
9242,8808,430.0
9242,8809,615.0
9242,8810,662.6667
9242,8811,730.0
9242,8812,434.0
9242,8814,137.0
9242,8816,620.0
9242,8817,416.0
9242,8818,434.0
9242,8819,656.0
9242,8820,986.0
9242,8821,350.0
9242,8822,734.0
9242,8823,160.0
9242,8825,150.0
9242,8827,699.0
9242,8828,404.0
9242,8829,726.0
9242,8836,754.0
9243,8894,120.0
9243,8910,120.0
9243,9007,120.0
9243,9055,120.0
9243,9067,120.0
9244,8864,120.0
9244,9007,360.0
9246,8498,120.0
9247,8945,120.0
9247,8964,240.0
9247,9039,120.0
9247,9055,120.0
9248,8945,120.0
9248,8984,120.0
9248,9008,240.0
9249,7534,150.0
9249,7689,150.0
9249,7927,160.0
9249,7929,160.0
9249,7937,160.0
9249,8128,150.0
9249,8170,130.0
9249,8173,175.0
9249,8174,150.0
9249,8176,410.0
9249,8178,150.0
9249,8197,150.0
9249,9124,120.0
9250,8685,120.0
9250,9095,40.0
9251,8685,160.0
9252,8685,120.0
9253,8685,120.0
9254,9072,120.0
9255,8197,290.0
9255,8284,150.0
9255,8641,424.0
9255,8663,124.0
9255,8723,360.0
9255,8766,424.0
9255,9072,150.0
9256,8742,290.0
9256,8744,120.0
9256,8761,310.0
9257,8662,120.0
9258,8662,120.0
9259,7264,270.0
9259,7358,590.0
9259,8216,695.0
9259,8218,556.0
9259,8234,124.0
9259,8265,200.0
9259,8266,300.0
9259,8641,150.0
9259,8663,248.0
9259,8723,480.5
9259,8802,659.0
9259,8804,120.0
9259,8805,650.0
9259,8806,587.0
9259,8807,150.0
9259,8808,160.0
9259,8810,450.0
9259,8811,464.3333
9259,8812,470.0
9259,8813,120.0
9259,8814,878.0
9259,8817,416.0
9259,8818,160.0
9259,8820,1113.0
9259,8821,200.0
9259,8822,880.0
9259,8823,150.0
9259,8824,1768.5
9259,8825,320.0
9259,8826,158.0
9259,8827,175.0
9259,8829,620.0
9259,8836,752.0
9259,9104,124.0
9259,9137,300.0
9259,9230,736.0
9259,9231,450.0
9260,8802,160.0
9260,8806,160.0
9260,8827,120.0
9260,8834,160.0
9260,8835,120.0
9260,8836,150.0
9261,8875,120.0
9262,8802,150.0
9262,8806,120.0
9262,8816,128.0
9262,8818,124.0
9262,8825,200.0
9262,8827,150.0
9262,8835,128.0
9262,9259,150.0
9263,8211,150.0
9263,8216,350.0
9263,8641,150.0
9263,8806,160.0
9263,8807,160.0
9263,8810,160.0
9263,8816,150.0
9263,8817,160.0
9263,8819,124.0
9263,8825,150.0
9263,8827,160.0
9263,8828,324.0
9263,8829,150.0
9263,8834,175.0
9263,8835,150.0
9263,9211,128.0
9263,9259,150.0
9264,7937,160.0
9264,8139,315.0
9264,8152,120.0
9264,8153,240.0
9264,8155,255.0
9264,8160,285.0
9264,8161,240.0
9264,8162,120.0
9264,8165,120.0
9264,8166,120.0
9264,8172,135.0
9264,8176,150.0
9265,8700,120.0
9265,8701,350.0
9265,8702,350.0
9266,8701,160.0
9266,8702,200.0
9267,8702,120.0
9268,8702,120.0
9269,8701,120.0
9269,8702,120.0
9270,8701,120.0
9270,8702,120.0
9271,9095,40.0
9272,7730,120.0
9273,7351,1000.0
9273,7570,1505.5
9273,7573,128.0
9273,7608,128.0
9273,7658,160.0
9273,7794,528.0
9273,9195,140.0
9274,7327,240.0
9274,7349,128.0
9274,7640,240.0
9274,7658,144.0
9274,7666,1656.0
9274,7667,250.0
9274,7794,250.0
9275,7360,120.0
9275,7368,252.0
9275,7445,160.0
9275,7645,160.0
9275,7646,160.0
9275,7647,160.0
9275,7731,160.0
9275,7732,160.0
9275,7739,160.0
9275,7745,160.0
9275,7840,160.0
9275,7844,160.0
9275,7853,160.0
9275,7855,160.0
9275,7871,160.0
9275,7903,160.0
9275,9141,319.3333
9275,9169,128.0
9276,7180,200.0
9276,8851,150.0
9276,8865,150.0
9276,8873,150.0
9276,8895,120.0
9276,8897,120.0
9276,8909,215.0
9276,8911,120.0
9276,8939,150.0
9276,8940,150.0
9276,8952,120.0
9276,8959,120.0
9276,8960,135.0
9276,8965,120.0
9276,8981,120.0
9276,8993,120.0
9276,9014,120.0
9276,9020,120.0
9276,9052,150.0
9276,9059,150.0
9276,9071,120.0
9276,9108,135.0
9276,9147,120.0
9276,9148,120.0
9276,9149,150.0
9276,9156,150.0
9276,9157,135.0
9276,9168,150.0
9276,9172,150.0
9276,9173,150.0
9276,9176,120.0
9276,9177,120.0
9276,9179,120.0
9276,9183,150.0
9276,9202,150.0
9276,9210,150.0
9276,9238,120.0
9276,9362,120.0
9277,8701,200.0
9277,8702,460.0
9278,8971,120.0
9278,8984,120.0
9279,8665,120.0
9280,8665,120.0
9281,8265,200.0
9281,8663,150.0
9281,8802,400.0
9281,8804,200.0
9281,8836,150.0
9282,7827,240.0
9282,9103,240.0
9283,7828,120.0
9283,9103,240.0
9284,7821,240.0
9284,7827,240.0
9284,9103,240.0
9285,9103,240.0
9286,9103,240.0
9287,9103,240.0
9288,7832,240.0
9289,7362,200.0
9289,7689,120.0
9289,7894,200.0
9289,7925,424.0
9290,7394,160.0
9290,7437,160.0
9290,7445,160.0
9290,7642,160.0
9290,7645,160.0
9290,7646,160.0
9290,7647,160.0
9290,7655,160.0
9290,7656,160.0
9290,7659,160.0
9290,7731,160.0
9290,7732,160.0
9290,7733,160.0
9290,7739,160.0
9290,7741,160.0
9290,7745,160.0
9290,7752,160.0
9290,7755,160.0
9290,7788,160.0
9290,7823,160.0
9290,7834,160.0
9290,7840,160.0
9290,7844,160.0
9290,7845,160.0
9290,7847,160.0
9290,7851,160.0
9290,7854,160.0
9290,7855,160.0
9290,7858,160.0
9290,7865,160.0
9290,7866,160.0
9290,7871,160.0
9290,7875,160.0
9290,7897,160.0
9290,7903,160.0
9290,9113,160.0
9290,9141,160.0
9291,8275,240.0
9292,8275,450.0
9293,8275,287.0
9293,9216,120.0
9294,8275,274.0
9295,8275,437.0
9296,8275,450.0
9297,7642,160.0
9297,7645,160.0
9297,7647,160.0
9297,7929,160.0
9297,9141,160.0
9298,7171,160.0
9298,8218,235.0
9298,8266,613.0
9298,8275,753.0
9298,8277,131.33333
9298,8278,120.0
9298,8279,124.0
9298,8280,122.0
9298,8281,135.0
9298,8282,120.0
9298,8283,137.0
9298,8284,150.0
9298,8285,150.0
9298,8641,762.0
9298,8723,1411.5
9298,8761,150.0
9298,8766,610.0
9298,9145,120.0
9298,9216,437.0
9298,9255,124.0
9298,9291,120.0
9298,9292,124.0
9298,9293,120.0
9298,9295,120.0
9298,9296,120.0
9299,8330,545.0
9299,8348,310.0
9299,8356,120.0
9299,8375,120.0
9299,8379,150.0
9299,8381,280.0
9300,8327,401.0
9300,8347,240.0
9301,8356,120.0
9301,8379,128.0
9302,8894,120.0
9302,8910,120.0
9302,8989,120.0
9302,9007,120.0
9302,9055,124.0
9302,9067,120.0
9303,9918,120.0
9304,8769,240.0
9305,9244,40.0
9306,8684,120.0
9307,7293,40.0
9308,7263,40.0
9308,9307,40.0
9309,7200,40.0
9309,7263,40.0
9310,8098,80.0
9311,7200,40.0
9312,8457,40.0
9312,8461,80.0
9312,8463,80.0
9313,7174,120.0
9313,7175,120.0
9313,7181,120.0
9314,8524,40.0
9315,9007,120.0
9316,7470,120.0
9316,7473,120.0
9316,7496,120.0
9317,8964,360.0
9318,8956,240.0
9319,8864,240.0
9320,8894,40.0
9321,7785,5.0
9322,8855,40.0
9322,8886,40.0
9322,8916,40.0
9323,9039,120.0
9324,8964,360.0
9325,7358,124.0
9325,7882,300.0
9325,8586,120.0
9325,8588,150.0
9325,8591,150.0
9325,8592,150.0
9325,8594,120.0
9325,9117,258.0
9325,9169,274.0
9325,9240,120.0
9326,8872,120.0
9326,8945,120.0
9326,9008,240.0
9327,8855,40.0
9327,8886,40.0
9328,8068,80.0
9329,8984,120.0
9330,8885,124.0
9330,8945,120.0
9330,8964,490.0
9331,8945,120.0
9331,8964,360.0
9331,9008,240.0
9331,9039,120.0
9331,9066,240.0
9331,9276,120.0
9332,9055,120.0
9333,8785,150.0
9333,8799,410.0
9334,8894,120.0
9334,8931,120.0
9334,8956,240.0
9334,8964,120.0
9334,9007,244.0
9334,9039,360.0
9334,9055,150.0
9334,9067,120.0
9334,9276,150.0
9335,8851,120.0
9335,8856,120.0
9335,8859,120.0
9335,8880,120.0
9335,8920,120.0
9335,8965,124.0
9335,9017,120.0
9335,9067,120.0
9335,9070,120.0
9335,9149,122.0
9335,9160,120.0
9335,9161,124.0
9335,9168,124.0
9335,9177,124.0
9335,9179,122.0
9335,9182,120.0
9335,9183,120.0
9335,9184,124.0
9335,9202,124.0
9335,9210,120.0
9335,9213,120.0
9335,9223,120.0
9335,9224,120.0
9335,9302,120.0
9335,9323,124.0
9335,9334,122.0
9336,8894,40.0
9336,9007,40.0
9337,8585,120.0
9337,8592,160.0
9337,9169,261.0
9338,8685,120.0
9339,8806,248.0
9339,8814,124.0
9339,8827,393.0
9339,8829,910.0
9339,8836,372.0
9340,8641,160.0
9340,8766,150.0
9340,8802,448.0
9340,8806,160.0
9340,8807,280.0
9340,8808,160.0
9340,8809,160.0
9340,8811,120.0
9340,8812,160.0
9340,8820,270.0
9340,8821,280.0
9340,8822,280.0
9340,8823,120.0
9340,8825,690.0
9340,8827,124.0
9340,8828,160.0
9340,8829,408.0
9340,9072,160.0
9340,9170,160.0
9340,9242,120.0
9341,7292,387.5
9341,7971,200.0
9341,8464,128.0
9341,8498,120.0
9341,8527,187.5
9341,8909,128.0
9341,9024,215.0
9342,8348,300.0
9342,8415,300.0
9343,8505,120.0
9344,8814,270.0
9344,8820,150.0
9344,8833,270.0
9345,7352,160.0
9345,7362,120.0
9345,7363,120.0
9345,7368,120.0
9345,7445,160.0
9345,7848,110.0
9345,7853,160.0
9345,7854,160.0
9345,7872,120.0
9345,9290,160.0
9346,8395,124.0
9346,8398,274.0
9346,8403,124.0
9347,8051,40.0
9347,8052,40.0
9348,7351,160.0
9348,7406,400.0
9348,7408,775.0
9348,7411,150.0
9348,7412,124.0
9348,7413,175.0
9348,7419,510.0
9348,7425,350.0
9348,7428,200.0
9348,7430,160.0
9348,7436,360.0
9348,7437,150.0
9348,7445,124.0
9348,7448,160.0
9348,7450,160.0
9348,7452,160.0
9348,7795,160.0
9348,7927,288.0
9348,7937,470.0
9348,7938,160.0
9349,7351,160.0
9349,7352,155.0
9349,7355,320.0
9349,7358,320.0
9349,7360,124.0
9349,7361,457.0
9349,7362,480.0
9349,7363,470.0
9349,7364,315.0
9349,7367,434.0
9349,7368,124.0
9349,7369,124.0
9349,7376,284.0
9349,7419,160.0
9349,7445,160.0
9349,7448,464.0
9349,7450,144.0
9349,7452,144.0
9349,7461,155.0
9349,7534,155.0
9349,7658,150.0
9349,7718,155.0
9349,7736,160.0
9349,7744,160.0
9349,7782,155.0
9349,7784,160.0
9349,7794,160.0
9349,7795,320.0
9349,7842,150.0
9349,7857,160.0
9349,7858,160.0
9349,7865,155.0
9349,7872,155.0
9349,7884,320.0
9349,7889,300.0
9349,7894,315.0
9349,7909,315.0
9349,7917,160.0
9349,7925,155.0
9349,7927,315.0
9349,7928,315.0
9349,7929,475.0
9349,7930,283.0
9349,7931,283.0
9349,7932,160.0
9349,7933,315.0
9349,7934,155.0
9349,7935,283.0
9349,7936,155.0
9349,7938,470.0
9349,7939,155.0
9349,7941,288.0
9349,7942,315.0
9349,7943,155.0
9349,7944,299.0
9349,7945,315.0
9349,7947,315.0
9349,7948,155.0
9349,7950,155.0
9349,7952,288.0
9349,7954,160.0
9349,8138,150.0
9349,8139,150.0
9349,8143,150.0
9349,8172,630.0
9349,8173,160.0
9349,8176,320.0
9349,8178,150.0
9349,8197,160.0
9349,8531,160.0
9349,8534,160.0
9349,8542,284.0
9349,8557,320.0
9349,8558,155.0
9349,8562,160.0
9349,8572,160.0
9349,8573,155.0
9349,8575,120.0
9349,8576,150.0
9349,8579,160.0
9349,9103,155.0
9349,9113,108.0
9349,9124,320.0
9349,9133,160.0
9349,9169,155.0
9349,9189,155.0
9349,9348,315.0
9350,8945,120.0
9350,8984,120.0
9350,9008,240.0
9350,9039,120.0
9351,8769,160.0
9351,8785,160.0
9351,8787,240.0
9351,8789,240.0
9351,8791,360.0
9351,8792,280.0
9351,8799,160.0
9351,9142,240.0
9352,8769,406.0
9352,8770,150.0
9352,8785,290.0
9352,8799,120.0
9352,9333,120.0
9353,7360,244.0
9353,7361,240.0
9353,7368,244.0
9353,7894,120.0
9354,7471,120.0
9354,7483,120.0
9354,7496,120.0
9355,9354,120.0
9355,9371,120.0
9356,7471,120.0
9356,9354,120.0
9356,9355,120.0
9357,7471,120.0
9357,7475,120.0
9357,7485,120.0
9357,7496,120.0
9357,9354,120.0
9357,9356,120.0
9358,7358,565.0
9358,7360,200.0
9358,7361,200.0
9358,7362,200.0
9358,7421,270.0
9358,7448,270.0
9358,7509,270.0
9358,7534,570.0
9358,7795,270.0
9358,7857,270.0
9358,7872,350.0
9358,7894,337.0
9358,7927,350.0
9358,7937,1085.8
9358,8125,120.0
9358,8128,150.0
9358,8172,150.0
9358,8173,175.0
9358,8174,150.0
9358,8176,1039.6666
9358,8178,150.0
9358,8180,120.0
9358,8185,150.0
9358,8197,175.0
9358,8531,200.0
9358,8542,271.33334
9358,8568,120.0
9358,8588,228.0
9358,8591,150.0
9358,8592,350.0
9358,8601,276.0
9358,8649,270.0
9358,8761,476.0
9358,8802,276.0
9358,8806,200.0
9358,8833,128.0
9358,8836,200.0
9358,9072,200.0
9358,9117,120.0
9358,9135,200.0
9358,9349,315.0
